court_id,court_name,judge_name,kind,identity_scope,observed_on_single_registry_entry,title,local_path,width,height,mime_type,sha256,source_page,asset_url,retrieved_at,reuse_note
FD:innd,United States District Court — Indiana Northern,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Indiana Northern - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.innd.uscourts.gov/,https://www.innd.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:46:29.941395+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ksd,United States District Court — Kansas,,court_seal,federal_court_site_mark,True,United States District Court — Kansas - official-site identity mark,images/2c/2cecc341ab8e23012fe7ef2d65b2f547f5c337734d35c7aa37786ccd77dff97c.png,126,133,image/png,2cecc341ab8e23012fe7ef2d65b2f547f5c337734d35c7aa37786ccd77dff97c,https://www.ksd.uscourts.gov/,https://www.ksd.uscourts.gov/sites/ksd/files/logo.png,2026-09-12T23:43:33.406660+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ksd,United States District Court — Kansas,,favicon,site_icon,False,United States District Court — Kansas - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.ksd.uscourts.gov/,https://www.ksd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:33.784191+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:kyed,United States District Court — Kentucky Eastern,,court_seal,federal_court_site_mark,True,United States District Court — Kentucky Eastern - official-site identity mark,images/50/50e59a78204936ec41f8c45bd594b987f61ef8e8db16cc9980b0a61ee4680509.png,126,133,image/png,50e59a78204936ec41f8c45bd594b987f61ef8e8db16cc9980b0a61ee4680509,https://www.kyed.uscourts.gov/,https://www.kyed.uscourts.gov/sites/kyed/files/seal_white_drupal_0.png,2026-09-12T23:46:30.143717+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:kyed,United States District Court — Kentucky Eastern,,favicon,site_icon,False,United States District Court — Kentucky Eastern - official-site icon,images/46/46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861.png,120,120,image/png,46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861,https://www.kyed.uscourts.gov/,https://www.kyed.uscourts.gov/sites/all/themes/district/apple-touch-icon-120x120.png,2026-09-12T23:46:30.289645+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:kywd,United States District Court — Kentucky Western,,favicon,site_icon,False,United States District Court — Kentucky Western - official-site icon,images/46/46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861.png,120,120,image/png,46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861,https://www.kywd.uscourts.gov/,https://www.kywd.uscourts.gov/sites/all/themes/district/apple-touch-icon-120x120.png,2026-09-12T23:46:30.406285+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:kywd,United States District Court — Kentucky Western,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Kentucky Western - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.kywd.uscourts.gov/,https://www.kywd.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:46:30.248590+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:laed,United States District Court — Louisiana Eastern,,court_seal,federal_court_site_mark,True,United States District Court — Louisiana Eastern - official-site identity mark,images/89/8981461fb7760b1c5ca5d3158ad86f934cecafb092cd2784d5ee16eb23d294db.png,130,138,image/png,8981461fb7760b1c5ca5d3158ad86f934cecafb092cd2784d5ee16eb23d294db,https://www.laed.uscourts.gov/,https://www.laed.uscourts.gov/sites/default/files/Eastern_district_Lousiana_seal_v1_AG_126px_0.png,2026-09-12T23:46:30.669778+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:laed,United States District Court — Louisiana Eastern,,favicon,site_icon,False,United States District Court — Louisiana Eastern - official-site icon,images/1a/1adbd58c71aba58172f94c8e89a625652079d0bbba1bf4e9c5b1d95860b7abbc.png,114,114,image/png,1adbd58c71aba58172f94c8e89a625652079d0bbba1bf4e9c5b1d95860b7abbc,https://www.laed.uscourts.gov/,https://www.laed.uscourts.gov/sites/all/themes/cstbase/apple-touch-icon-114x114.png,2026-09-12T23:46:30.905110+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:laed,United States District Court — Louisiana Eastern,,favicon,site_icon,False,United States District Court — Louisiana Eastern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.laed.uscourts.gov/,https://www.laed.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:35.181462+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:lamd,United States District Court — Louisiana Middle,,court_seal,federal_court_site_mark,True,United States District Court — Louisiana Middle - official-site identity mark,images/e0/e0cf2b08f00a159d72f353bccca7f766a35d9358f0bec105e257150dd8654222.png,100,100,image/png,e0cf2b08f00a159d72f353bccca7f766a35d9358f0bec105e257150dd8654222,https://www.lamd.uscourts.gov/,https://www.lamd.uscourts.gov/themes/uswds_base_subtheme/LAMDwebSealTransp123x123.png,2026-09-12T23:43:34.088924+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:lamd,United States District Court — Louisiana Middle,,favicon,site_icon,True,United States District Court — Louisiana Middle - official-site icon,images/28/286429146ba1ca076f53d1d2fa9f8cf07328a55abc49474d817c991f354f9da0.ico,16,16,image/x-icon,286429146ba1ca076f53d1d2fa9f8cf07328a55abc49474d817c991f354f9da0,https://www.lamd.uscourts.gov/,https://www.lamd.uscourts.gov/sites/default/files/favicon_0.ico,2026-09-12T23:43:34.469716+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:lawd,United States District Court — Louisiana Western,,court_seal,federal_court_site_mark,True,United States District Court — Louisiana Western - official-site identity mark,images/a4/a4f136220387b9031edd5799c3593d343049b142cc45dabe58d8a16ddafe86bc.png,126,133,image/png,a4f136220387b9031edd5799c3593d343049b142cc45dabe58d8a16ddafe86bc,https://www.lawd.uscourts.gov/,https://www.lawd.uscourts.gov/sites/lawd/files/WESTERN%20DISTRICT%20OF%20LOUISIANA_seal_regular_color2.png,2026-09-12T23:43:33.772000+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:lawd,United States District Court — Louisiana Western,,favicon,site_icon,False,United States District Court — Louisiana Western - official-site icon,images/c4/c4e4a7a6a6f1734b9939e03fc58e85eb91a0324967c7b0b26799db493ac138ad.gif,16,16,image/gif,c4e4a7a6a6f1734b9939e03fc58e85eb91a0324967c7b0b26799db493ac138ad,https://www.lawd.uscourts.gov/,https://www.lawd.uscourts.gov/sites/lawd/files/favicon.ico,2026-09-12T23:43:33.917364+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:mad,United States District Court — Massachusetts,,court_seal,federal_court_site_mark,True,United States District Court — Massachusetts - official-site identity mark,images/c0/c0501f639e2ec200556a0dbe422f71188bcb067a967938a9041183f502e14696.png,165,161,image/png,c0501f639e2ec200556a0dbe422f71188bcb067a967938a9041183f502e14696,https://www.mad.uscourts.gov/,https://www.mad.uscourts.gov/assets/img/seal.png,2026-09-12T23:43:35.034368+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:mad,United States District Court — Massachusetts,,court_seal,federal_court_site_mark,True,United States District Court — Massachusetts - official-site identity mark,images/96/96e47fe77d5a78937a50f825191c5601c5a1844041e139f85cbc13f4ec91747c.png,70,68,image/png,96e47fe77d5a78937a50f825191c5601c5a1844041e139f85cbc13f4ec91747c,https://www.mad.uscourts.gov/,https://www.mad.uscourts.gov/assets/img/seal_sm.png,2026-09-12T23:43:34.693229+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:mdd,United States District Court — Maryland,,favicon,site_icon,False,United States District Court — Maryland - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.mdd.uscourts.gov/,https://www.mdd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:35.304351+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:mdd,United States District Court — Maryland,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Maryland - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.mdd.uscourts.gov/,https://www.mdd.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:43:35.162566+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:med,United States District Court — Maine,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Maine - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.med.uscourts.gov/,https://www.med.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:46:30.348770+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:mied,United States District Court — Michigan Eastern,,court_seal,federal_court_site_mark,True,Court Seal,images/35/3595087ff8687b810cf6c1f32000877035b472aa29a95c97ea201c3f44ffbf32.webp,200,200,image/webp,3595087ff8687b810cf6c1f32000877035b472aa29a95c97ea201c3f44ffbf32,https://www.mied.uscourts.gov/,https://www.mied.uscourts.gov/assets/images/emb.webp,2026-09-12T23:43:35.618579+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:mied,United States District Court — Michigan Eastern,,favicon,site_icon,True,United States District Court — Michigan Eastern - official-site icon,images/78/7809084cf22d174c82b2f8a5b52b6ce978f69dd4391df8bc6241c6aeba0e1c82.webp,32,32,image/webp,7809084cf22d174c82b2f8a5b52b6ce978f69dd4391df8bc6241c6aeba0e1c82,https://www.mied.uscourts.gov/,https://www.mied.uscourts.gov/favicon.ico,2026-09-12T23:43:35.798996+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:miwd,United States District Court — Michigan Western,,court_seal,federal_court_site_mark,True,United States District Court — Michigan Western - official-site identity mark,images/c0/c01241048379b186aadd6b6c1d8c3c4c8870810df011f983a19506145fc61f8e.png,126,133,image/png,c01241048379b186aadd6b6c1d8c3c4c8870810df011f983a19506145fc61f8e,https://www.miwd.uscourts.gov/,https://www.miwd.uscourts.gov/sites/miwd/files/WESTERN%20DISTRICT%20OF%20MICHIGAN_seal_regular_color1.png,2026-09-12T23:43:35.519361+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
