document_id,sha256,title,title_source,format,format_group,bytes,relative_path,source_jurisdictions,source_courts,source_collection_ids,source_urls,source_occurrences,source_record_count,metadata_page_count,word_content_controls,word_revision_elements,pdf_xfa,pdf_field_roots,review_status,technical_flags,library_status,language,language_note,title_confidence,title_evidence,publisher_scope_note,source_date,source_date_kind,previous_title,previous_path
sha256:30c9a2264e0c94e9a9b6ba589eee97384630d58bfa050fecdf10964c1f000f70,30c9a2264e0c94e9a9b6ba589eee97384630d58bfa050fecdf10964c1f000f70,Notice of No Service,source label corroborated by document text,pdf,PDF,111277,02-State/Colorado/Statewide-Collection/PDF/Notice of No Service.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20255%20Notice%20of%20No%20Service.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice of No Service"", ""matched_first_page_words"": [""notice"", ""service""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""NOTICE OF NO SERVICE""}",,,,"JDF 255 Notice of No Service.pdf (PDF, 109 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 255 Notice of No Service.pdf (PDF, 109 KB) -- 30c9a2264e0c.pdf"
sha256:f3c1fa238c66996f8f815d225e4590a06741dcd9e25ab4db01f3c1bcd1f76480,f3c1fa238c66996f8f815d225e4590a06741dcd9e25ab4db01f3c1bcd1f76480,Notice of Representation by Attorney 1 18,source label corroborated by document text,pdf,PDF,130461,02-State/Colorado/Statewide-Collection/PDF/Notice of Representation by Attorney 1 18.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20256%20Notice%20of%20Representation%20by%20Attorney%201%2018.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice of Representation by Attorney 1 18"", ""matched_first_page_words"": [""attorney"", ""notice"", ""representation""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""NOTICE OF REPRESENTATION BY ATTORNEY""}",,,,"JDF 256 Notice of Representation by Attorney 1 18.pdf (PDF, 127 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 256 Notice of Representation by Attorney 1 18.pdf (PDF, 127 KB) -- f3c1fa238c66.pdf"
sha256:1a12e1fa6c17d68387b6f8eae2906cfee4e35f543476e22b877975a7fbdb2ee4,1a12e1fa6c17d68387b6f8eae2906cfee4e35f543476e22b877975a7fbdb2ee4,Objection to Magistrate Hearing Case,source label corroborated by document text,pdf,PDF,29298,02-State/Colorado/Statewide-Collection/PDF/Objection to Magistrate Hearing Case.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20259%20Objection%20to%20Magistrate%20Hearing%20Case.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Objection to Magistrate Hearing Case"", ""matched_first_page_words"": [""case"", ""hearing"", ""magistrate"", ""objection""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""OBJECTION TO MAGISTRATE HEARING CASE""}",,,,"JDF 259 Objection to Magistrate Hearing Case.pdf (PDF, 29 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 259 Objection to Magistrate Hearing Case.pdf (PDF, 29 KB) -- 1a12e1fa6c17.pdf"
sha256:ab092c9066edc26f86866bd87c6a9a11382b489c70cce4196fe5399d0515ae9e,ab092c9066edc26f86866bd87c6a9a11382b489c70cce4196fe5399d0515ae9e,Permanent Order,source label corroborated by document text,pdf,PDF,28698,02-State/Colorado/Statewide-Collection/PDF/Permanent Order.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20260%20Permanent%20order.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Permanent order"", ""matched_first_page_words"": [""order"", ""permanent""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""PERMANENT ORDER""}",,,,"JDF 260 Permanent order.pdf (PDF, 28 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 260 Permanent order.pdf (PDF, 28 KB) -- ab092c9066ed.pdf"
sha256:946b240a9fa3e583d57dc626eb01f6b30446fdc2317f393bd2674d6cc778bd4b,946b240a9fa3e583d57dc626eb01f6b30446fdc2317f393bd2674d6cc778bd4b,Water Instructions,source label corroborated by document text,pdf,PDF,107089,02-State/Colorado/Statewide-Collection/PDF/Water Instructions.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-06/JDF%20295W%20Water%20Instructions.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Water Instructions"", ""matched_first_page_words"": [""instruction"", ""water""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,"JDF 295W Water Instructions.pdf (PDF, 105 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 295W Water Instructions.pdf (PDF, 105 KB) -- 946b240a9fa3.pdf"
sha256:4aaaae267c319c430a9997f3b6ba0836784d1461124dfcf7a3f6f7728683dafb,4aaaae267c319c430a9997f3b6ba0836784d1461124dfcf7a3f6f7728683dafb,Motion and Affidavit to Open Adoption File by Adoptive Parent or Custodial Grandparent,source label corroborated by document text,pdf,PDF,130779,02-State/Colorado/Statewide-Collection/PDF/Motion and Affidavit to Open Adoption File by Adoptive Parent or Custodial Grandparent.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20341%20Motion%20and%20Affidavit%20to%20Open%20Adoption%20File%20by%20Adoptive%20Parent%20or%20Custodial%20Grandparent.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Motion and Affidavit to Open Adoption File by Adoptive Parent or Custodial Grandparent"", ""matched_first_page_words"": [""adoption"", ""adoptive"", ""affidavit"", ""custodial"", ""grandparent"", ""motion"", ""open"", ""parent""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""MOTION AND AFFIDAVIT TO OPEN ADOPTION FILE BY ADOPTIVE PARENT OR CUSTODIAL GRANDPARENT""}",,,,"JDF 341 Motion and Affidavit to Open Adoption File by Adoptive Parent or Custodial Grandparent.pdf (PDF, 128 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 341 Motion and Affidavit to Open Adoption File by Adoptive Parent or Custodial Grandparent.pdf (PDF, 128 K -- 4aaaae267c31.pdf"
sha256:382b27b59adf44270f995d2bd64d774ae69941726a0d6f0cf02b625844d9b69d,382b27b59adf44270f995d2bd64d774ae69941726a0d6f0cf02b625844d9b69d,Motion and Affidavit to Open Adoption File by Sibling of an Adoptee or Half-Sibling Adoptee,source label corroborated by document text,pdf,PDF,133654,02-State/Colorado/Statewide-Collection/PDF/Motion and Affidavit to Open Adoption File by Sibling of an Adoptee or Half-Sibling Adoptee.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20342%20Motion%20and%20Affidavit%20to%20Open%20Adoption%20File%20by%20Sibling%20of%20an%20Adoptee%20or%20Half-Sibling%20Adoptee.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Motion and Affidavit to Open Adoption File by Sibling of an Adoptee or Half-Sibling Adoptee"", ""matched_first_page_words"": [""adoptee"", ""adoption"", ""affidavit"", ""half"", ""motion"", ""open"", ""sibling""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""MOTION AND AFFIDAVIT TO OPEN ADOPTION FILE BY SIBLING OF AN ADOPTEE OR HALF-SIBLING OF AN ADOPTEE""}",,,,"JDF 342 Motion and Affidavit to Open Adoption File by Sibling of an Adoptee or Half Sibling Adoptee.pdf (PDF, 131 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 342 Motion and Affidavit to Open Adoption File by Sibling of an Adoptee or Half Sibling Adoptee.pdf (PDF, -- 382b27b59adf.pdf"
sha256:029e9f42d6159f0c0e379354e069511a35fd5cdcbea94137c0e6034eabae6425,029e9f42d6159f0c0e379354e069511a35fd5cdcbea94137c0e6034eabae6425,Motion and Affidavit to Open Adoption File by Adoptee,source label corroborated by document text,pdf,PDF,29725,02-State/Colorado/Statewide-Collection/PDF/Motion and Affidavit to Open Adoption File by Adoptee.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20343%20Motion%20and%20Affidavit%20to%20Open%20Adoption%20File%20by%20Adoptee.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Motion and Affidavit to Open Adoption File by Adoptee"", ""matched_first_page_words"": [""adoptee"", ""adoption"", ""affidavit"", ""motion"", ""open""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""MOTION AND AFFIDAVIT TO OPEN ADOPTION FILE BY ADOPTEE""}",,,,"JDF 343 Motion and Affidavit to Open Adoption File by Adoptee.pdf (PDF, 29 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 343 Motion and Affidavit to Open Adoption File by Adoptee.pdf (PDF, 29 KB) -- 029e9f42d615.pdf"
sha256:105f4d96b480e7b36f80fdf4716c02022aac4aaa76c1dbe726cea328577365c2,105f4d96b480e7b36f80fdf4716c02022aac4aaa76c1dbe726cea328577365c2,Request for Order Requiring Disclosure of Information,source label corroborated by document text,pdf,PDF,126778,02-State/Colorado/Statewide-Collection/PDF/Request for Order Requiring Disclosure of Information.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20347%20Request%20for%20Order%20Requiring%20Disclosure%20of%20Information.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Request for Order Requiring Disclosure of Information"", ""matched_first_page_words"": [""disclosure"", ""information"", ""order"", ""request"", ""requiring""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""REQUEST FOR AND ORDER REQUIRING DISCLOSURE OF INFORMATION""}",,,,"JDF 347 Request for Order Requiring Disclosure of Information.pdf (PDF, 124 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 347 Request for Order Requiring Disclosure of Information.pdf (PDF, 124 KB) -- 105f4d96b480.pdf"
sha256:577e438c3b3828346bab1b36b04952ac28081e9af043f56bcd48f09328aaa8a6,577e438c3b3828346bab1b36b04952ac28081e9af043f56bcd48f09328aaa8a6,Request to Maintain Open Status,source label corroborated by document text,pdf,PDF,28444,02-State/Colorado/Statewide-Collection/PDF/Request to Maintain Open Status.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20350%20Request%20to%20Maintain%20Open%20Status.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Request to Maintain Open Status"", ""matched_first_page_words"": [""maintain"", ""open"", ""request"", ""statu""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""REQUEST FOR AND ORDER TO MAINTAIN OPEN STATUS""}",,,,"JDF 350 Request to Maintain Open Status.pdf (PDF, 28 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 350 Request to Maintain Open Status.pdf (PDF, 28 KB) -- 577e438c3b38.pdf"
sha256:68b27a0f399b9f0650a3f6e464c6cd09b93a2e8598fa9c7be08305e9c28e7c33,68b27a0f399b9f0650a3f6e464c6cd09b93a2e8598fa9c7be08305e9c28e7c33,Motion to Open Adoption File R8 17,source label corroborated by document text,pdf,PDF,138291,02-State/Colorado/Statewide-Collection/PDF/Motion to Open Adoption File R8 17.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20352%20Motion%20to%20Open%20Adoption%20File%20R8%2017.pdf | https://www.coloradojudicial.gov/sites/default/files/2023-11/JDF%20352%20Motion%20to%20Open%20Adoption%20File%20R8%2017.pdf,2,2,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Motion to Open Adoption File R8 17"", ""matched_first_page_words"": [""adoption"", ""motion"", ""open""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,"JDF 352 Motion to Open Adoption File R8 17.pdf (PDF, 135 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 352 Motion to Open Adoption File R8 17.pdf (PDF, 135 KB) -- 68b27a0f399b.pdf"
sha256:8a36a6b281bcc04e775938dfedbb407051aebe6aa0dce834fc505f8463ce623d,8a36a6b281bcc04e775938dfedbb407051aebe6aa0dce834fc505f8463ce623d,Instructions for Name Change - 70 or Older,source label corroborated by document text,pdf,PDF,156925,02-State/Colorado/Statewide-Collection/PDF/Instructions for Name Change - 70 or Older.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20388%20Instructions%20for%20Name%20Change%20-%2070%20or%20older.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Instructions for Name Change - 70 or older"", ""matched_first_page_words"": [""change"", ""instruction"", ""older""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,"JDF 388 Instructions for Name Change - 70 or older.pdf (PDF, 153 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 388 Instructions for Name Change - 70 or older.pdf (PDF, 153 KB) -- 8a36a6b281bc.pdf"
sha256:2fbb3cc2c5004f98dd86b6e1fd3a06722b59bfaadc4879983099c715c0a51d19,2fbb3cc2c5004f98dd86b6e1fd3a06722b59bfaadc4879983099c715c0a51d19,Notice to Terminate Income Assignment (1),source label corroborated by document text,pdf,PDF,127294,02-State/Colorado/Statewide-Collection/PDF/Notice to Terminate Income Assignment (1).pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2024-02/JDF%2084%20Notice%20to%20Terminate%20Income%20Assignment%20%20%281%29.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice to Terminate Income Assignment (1)"", ""matched_first_page_words"": [""assignment"", ""income"", ""notice"", ""terminate""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""NOTICE TO TERMINATE INCOME ASSIGNMENT""}",,,,"JDF 84 Notice to Terminate Income Assignment (1).pdf (PDF, 124 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF 84 Notice to Terminate Income Assignment (1).pdf (PDF, 124 KB) -- 2fbb3cc2c500.pdf"
sha256:447545602151315bbdb9fc01a64b6a892e064fd5756c6163b6e842e2ac4c3c76,447545602151315bbdb9fc01a64b6a892e064fd5756c6163b6e842e2ac4c3c76,JDF133 Complaint for Foreclosure on Agistors Lien,source label corroborated by document text,pdf,PDF,236339,02-State/Colorado/Statewide-Collection/PDF/JDF133 Complaint for Foreclosure on Agistors Lien.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF133%20Complaint%20for%20Foreclosure%20on%20Agistors%20Lien.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""JDF133 Complaint for Foreclosure on Agistors Lien"", ""matched_first_page_words"": [""agistor"", ""complaint"", ""foreclosure"", ""lien""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""COMPLAINT FOR FORECLOSURE ON AGISTOR’S LIEN""}",,,,"JDF133 Complaint for Foreclosure on Agistors Lien.pdf (PDF, 231 KB)","02-State/Colorado/Statewide-Collection/PDF/JDF133 Complaint for Foreclosure on Agistors Lien.pdf (PDF, 231 KB) -- 447545602151.pdf"
sha256:1b2f00e6f25f4d7078cb9bea0155129bdcc4161d04cafdcbb34f980657239f65,1b2f00e6f25f4d7078cb9bea0155129bdcc4161d04cafdcbb34f980657239f65,Jdf 124 Order to Issue Citation,source label corroborated by document text,pdf,PDF,136340,02-State/Colorado/Statewide-Collection/PDF/Jdf 124 Order to Issue Citation.pdf,Colorado,Colorado state collection,ST:co_state,https://www.coloradojudicial.gov/sites/default/files/2023-07/jdf%20124%20order%20to%20issue%20citation.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""jdf 124 order to issue citation"", ""matched_first_page_words"": [""citation"", ""issue"", ""order""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER TO ISSUE CITATION""}",,,,"jdf 124 order to issue citation.pdf (PDF, 133 KB)","02-State/Colorado/Statewide-Collection/PDF/jdf 124 order to issue citation.pdf (PDF, 133 KB) -- 1b2f00e6f25f.pdf"
